timestamp,tds,ph,turbidity,cholera_prob,typhoid_prob,hepatitis_a_prob,dysentery_prob,diarrheal_prob
2025-09-20T05:10:01.091Z,294,6.9,0.8,0.01,0.44,0.01,0.55,0.01
2025-09-20T05:10:06.093Z,445,6.9,3.3,0.01,0.44,0.01,0.56,0
2025-09-20T05:10:11.095Z,230,8.1,0.8,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:10:16.096Z,236,8.4,0.9,0.01,0.45,0.01,0.18,0.37
2025-09-20T05:10:21.099Z,211,7,1.6,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:10:26.101Z,358,6.9,3.8,0.01,0.44,0.01,0.55,0.01
2025-09-20T05:10:31.102Z,381,7.3,1.2,0.01,0.44,0.01,0.17,0.39
2025-09-20T05:32:20.600Z,361,8,1.9,0.01,0.44,0.01,0.17,0.39
2025-09-20T05:32:25.601Z,279,7,2.5,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:32:30.604Z,1067,7.1,0.7,0.01,1,0.01,0,0
2025-09-20T05:32:35.605Z,468,8.2,2.4,0.01,0.44,0.01,0.16,0.4
2025-09-20T05:32:40.607Z,383,7.3,0.3,0.01,0.44,0.01,0.17,0.39
2025-09-20T05:32:45.609Z,289,7,1,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:32:50.610Z,390,7,0.7,0.01,0.43,0.01,0.17,0.4
2025-09-20T05:32:55.612Z,220,7.6,0.8,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:33:00.614Z,859,7.3,2.8,0.01,1,0.01,0,0
2025-09-20T05:33:05.616Z,741,7,2.1,0.01,1,0.01,0,0
2025-09-20T05:33:10.618Z,309,7.5,3.3,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:33:15.620Z,256,6.8,2.3,0.01,0.43,0.01,0.57,0
2025-09-20T05:33:20.622Z,263,7,3.9,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:33:25.624Z,482,6.5,0.5,0.01,0.41,0.01,0.57,0.02
2025-09-20T05:33:30.626Z,237,7.3,0.4,0.01,0.43,0.01,0.18,0.39
2025-09-20T05:33:35.629Z,289,7.7,2.7,0.01,0.43,0.01,0.18,0.39
2025-09-20T05:33:40.630Z,213,6.5,0.5,0.01,0.41,0.01,0.58,0.01
2025-09-20T05:33:45.631Z,367,7.5,0.3,0.01,0.43,0.01,0.17,0.4
2025-09-20T05:33:50.634Z,1061,6.7,3,0.01,1,0.01,0,0
2025-09-20T05:33:55.635Z,462,8.1,2.8,0.01,0.42,0.01,0.16,0.42
2025-09-20T05:34:00.637Z,365,8.1,1.9,0.01,0.43,0.01,0.17,0.4
2025-09-20T05:34:05.638Z,492,7.7,1.8,0.01,0.44,0.01,0.15,0.41
2025-09-20T05:34:10.640Z,398,8.1,1.3,0.01,0.43,0.01,0.17,0.4
2025-09-20T05:34:15.642Z,242,7.9,1.8,0.01,0.43,0.01,0.18,0.39
2025-09-20T05:34:20.644Z,488,7.8,17,0.01,0,0.01,0,1
2025-09-20T05:34:25.645Z,270,6.9,2.9,0.01,0.44,0.01,0.55,0.01
2025-09-20T05:34:30.647Z,293,8.3,0.5,0.01,0.44,0.01,0.18,0.38
2025-09-20T05:34:35.649Z,216,6.5,1.5,0.01,0.41,0.01,0.58,0.01
2025-09-20T05:34:40.651Z,284,8,1.2,0.01,0.43,0.01,0.18,0.39
2025-09-20T05:34:45.653Z,346,6.9,0.3,0.01,0.44,0.01,0.56,0
2025-09-20T05:34:50.655Z,220,6.7,2.3,0.01,0.42,0.01,0.58,0
2025-09-20T05:34:55.657Z,205,8.3,2,0.01,0.44,0.01,0.17,0.39
2025-09-20T05:35:00.658Z,491,7.7,3.4,0.01,0.43,0.01,0.15,0.42
2025-09-20T05:35:05.660Z,330,6.8,2.6,0.01,0.43,0.01,0.57,0
2025-09-20T05:35:10.662Z,252,7.6,2.4,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:35:15.664Z,233,8,1.2,0.01,0.43,0.01,0.18,0.39
2025-09-20T05:35:20.666Z,447,7.5,3.8,0.01,0.42,0.01,0.17,0.41
2025-09-20T05:35:25.668Z,444,7.9,0.9,0.01,0.44,0.01,0.17,0.39
2025-09-20T05:35:30.670Z,208,6,3.5,0.01,0.41,0.01,0.59,0
2025-09-20T05:35:35.672Z,366,8.1,2.8,0.01,0.42,0.01,0.17,0.41
2025-09-20T05:35:40.675Z,350,7.6,2.3,0.01,0.43,0.01,0.18,0.39
2025-09-20T05:35:45.678Z,363,7.4,13.1,0.01,0,0.01,0,1
2025-09-20T05:35:50.678Z,345,8.3,0.9,0.01,0.45,0.01,0.18,0.37
2025-09-20T05:35:55.679Z,200,6.8,0.5,0.01,0.43,0.01,0.57,0
2025-09-20T05:36:00.681Z,489,7,0.5,0.01,0.43,0.01,0.15,0.42
2025-09-20T05:36:05.683Z,301,6.8,2.4,0.01,0.43,0.01,0.56,0.01
2025-09-20T05:36:10.685Z,462,6.6,0.7,0.01,0.41,0.01,0.59,0
2025-09-20T05:36:15.687Z,332,8.3,2.4,0.01,0.45,0.01,0.18,0.37
2025-09-20T05:36:20.688Z,353,5,1.4,0.01,0.36,0.01,0.64,0
2025-09-20T05:36:25.690Z,406,7.1,2.9,0.01,0.42,0.01,0.17,0.41
2025-09-20T05:36:30.692Z,412,7.4,2.8,0.01,0.43,0.01,0.17,0.4
2025-09-20T05:36:35.694Z,459,6.5,0.3,0.01,0.41,0.01,0.59,0
2025-09-20T05:36:40.695Z,277,8,3.6,0.01,0.43,0.01,0.18,0.39
2025-09-20T05:36:45.697Z,773,7.4,2,0.01,1,0.01,0,0
2025-09-20T05:36:50.699Z,397,7.1,0.1,0.01,0.43,0.01,0.17,0.4
2025-09-20T05:36:55.702Z,299,7.5,0.7,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:37:00.705Z,212,8.2,19.3,0.01,0,0.01,0,1
2025-09-20T05:37:05.705Z,239,7,2.4,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:37:10.707Z,439,8.3,1.1,0.01,0.45,0.01,0.16,0.39
2025-09-20T05:37:15.710Z,1004,6.8,2.8,0.01,1,0.01,0,0
2025-09-20T05:37:20.711Z,430,6.6,2.2,0.01,0.41,0.01,0.58,0.01
2025-09-20T05:37:25.713Z,468,7.2,7.5,0.01,0,0.01,0,1
2025-09-20T05:37:30.715Z,383,7,3.2,0.01,0.42,0.01,0.17,0.41
2025-09-20T05:37:35.717Z,484,7.4,1.6,0.01,0.44,0.01,0.15,0.41
2025-09-20T05:37:40.719Z,232,8.4,0.7,0.01,0.45,0.01,0.18,0.37
2025-09-20T05:37:45.721Z,312,8.2,8.5,0.01,0.01,0.01,0.01,0.01
2025-09-20T05:37:50.723Z,215,6.9,0.7,0.01,0.42,0.01,0.56,0.02
2025-09-20T05:37:55.725Z,446,7.4,1.2,0.01,0.41,0.01,0.19,0.4
2025-09-20T05:38:00.728Z,1174,8,2.9,0.01,1,0.01,0,0
2025-09-20T05:38:05.728Z,492,7.1,3.9,0.01,0.43,0.01,0.17,0.4
2025-09-20T05:38:10.730Z,849,8.4,3.8,0.01,1,0.01,0,0
2025-09-20T05:38:15.732Z,480,6.6,3.5,0.01,0.4,0.01,0.6,0
2025-09-20T05:38:20.734Z,232,7.1,3.4,0.01,0.42,0.01,0.19,0.39
2025-09-20T05:39:30.658Z,447,7.3,1.3,0.01,0.42,0.01,0.19,0.39
2025-09-20T05:39:35.659Z,258,7.2,9.5,0.01,0,0.01,0,1
2025-09-20T05:39:40.661Z,417,7.8,2.1,0.01,0.38,0.01,0.23,0.39
2025-09-20T05:39:50.296Z,240,7.7,2.9,0.01,0.38,0.01,0.21,0.41
2025-09-20T05:41:17.932Z,459,6.9,3.6,0.01,0.4,0.01,0.6,0
2025-09-20T05:41:22.934Z,341,7.4,2.8,0.01,0.41,0.01,0.24,0.35
2025-09-20T05:41:27.936Z,392,7,2.5,0.01,0.38,0.01,0.23,0.39
2025-09-20T05:41:32.939Z,392,7.3,17,0.01,0,0.01,0,1
2025-09-20T05:41:37.940Z,836,8.2,1.9,0.01,1,0.01,0,0
2025-09-20T05:41:42.942Z,447,8.4,12.8,0.01,0,0.01,0.01,0.99
2025-09-20T05:41:47.943Z,294,6,1.7,0.01,0.34,0.01,0.66,0
2025-09-20T05:41:52.946Z,702,6.6,14.6,0.01,0.15,0.01,0.85,0
2025-09-20T05:41:57.947Z,382,7.2,2.9,0.01,0.39,0.01,0.23,0.38
2025-09-20T05:42:02.949Z,393,6.8,2.7,0.01,0.38,0.01,0.61,0.01
2025-09-20T05:42:07.951Z,394,7.6,1.2,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:42:12.953Z,803,5.4,4.4,0.01,0.27,0.01,0.73,0
2025-09-20T05:42:17.954Z,395,7.1,3.1,0.01,0.39,0.01,0.23,0.38
2025-09-20T05:42:22.956Z,226,7.3,3.3,0.01,0.39,0.01,0.22,0.39
2025-09-20T05:42:27.958Z,901,7.4,8.6,0.01,0.92,0.01,0.03,0.05
2025-09-20T05:42:32.960Z,388,7.4,2.5,0.01,0.41,0.01,0.23,0.36
2025-09-20T05:42:37.962Z,440,6.6,3.2,0.01,0.34,0.01,0.66,0
2025-09-20T05:42:42.963Z,588,8.4,3.7,0.01,0.55,0.01,0.09,0.36
2025-09-20T05:42:47.965Z,459,8.2,0.6,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:42:52.967Z,411,7.2,1.2,0.01,0.39,0.01,0.23,0.38
2025-09-20T05:43:57.722Z,1067,7.8,2,0.01,1,0.01,0,0
2025-09-20T05:44:02.723Z,350,7.8,3.1,0.01,0.46,0.01,0.16,0.38
2025-09-20T05:44:07.725Z,276,6.9,0.3,0.01,0.44,0.01,0.55,0.01
2025-09-20T05:44:12.727Z,316,8.4,2.4,0.01,0.47,0.01,0.16,0.37
2025-09-20T05:44:17.730Z,321,7.1,18.3,0.01,0,0.01,0.01,0.99
2025-09-20T05:44:22.730Z,252,7.8,1.5,0.01,0.46,0.01,0.15,0.39
2025-09-20T05:44:27.733Z,445,8,2.7,0.01,0.46,0.01,0.17,0.37
2025-09-20T05:44:32.734Z,223,7.6,3.1,0.01,0.48,0.01,0.15,0.37
2025-09-20T05:44:37.736Z,449,7.1,3,0.01,0.47,0.01,0.18,0.35
2025-09-20T05:44:42.738Z,426,7.3,3.3,0.01,0.47,0.01,0.17,0.36
2025-09-20T05:44:47.740Z,479,8.4,3.1,0.01,0.47,0.01,0.17,0.36
2025-09-20T05:44:52.741Z,388,7.3,1.3,0.01,0.47,0.01,0.17,0.36
2025-09-20T05:44:57.743Z,227,7.7,2.3,0.01,0.46,0.01,0.14,0.4
2025-09-20T05:45:02.745Z,270,7.4,2.8,0.01,0.47,0.01,0.16,0.37
2025-09-20T05:45:07.747Z,476,6.8,9.9,0.01,0,0.01,0.98,0.02
2025-09-20T05:45:12.749Z,434,7.1,3,0.01,0.47,0.01,0.18,0.35
2025-09-20T05:45:17.751Z,982,6.7,1.9,0.01,1,0.01,0,0
2025-09-20T05:45:22.753Z,279,7.3,3.1,0.01,0.47,0.01,0.16,0.37
2025-09-20T05:45:27.755Z,320,7,2.9,0.01,0.46,0.01,0.18,0.36
2025-09-20T05:45:32.756Z,639,6,3.6,0.01,0.98,0.01,0.02,0
2025-09-20T05:45:37.758Z,446,6.6,3,0.01,0.41,0.01,0.59,0
2025-09-20T05:45:42.760Z,562,7.8,1.7,0.01,0.49,0.01,0.15,0.36
2025-09-20T05:45:47.762Z,465,7.1,1.4,0.01,0.47,0.01,0.18,0.35
2025-09-20T05:45:58.606Z,300,6.6,0.4,0.01,0.41,0.01,0.59,0
2025-09-20T05:46:03.607Z,870,5.6,3.6,0.01,0.99,0.01,0.01,0
2025-09-20T05:46:08.609Z,291,7.6,3.4,0.01,0.39,0.01,0.21,0.4
2025-09-20T05:46:13.611Z,389,6.7,1.5,0.01,0.39,0.01,0.61,0
2025-09-20T05:46:18.613Z,315,6.9,3.6,0.01,0.43,0.01,0.56,0.01
2025-09-20T05:46:23.615Z,351,6.9,0.1,0.01,0.43,0.01,0.57,0
2025-09-20T05:46:28.616Z,913,8,3.8,0.01,1,0.01,0,0
2025-09-20T05:46:33.619Z,236,7.5,8.7,0.01,0,0.01,0,1
2025-09-20T05:46:38.620Z,263,6.8,0.8,0.01,0.41,0.01,0.59,0
2025-09-20T05:46:43.622Z,496,7.7,2.2,0.01,0.4,0.01,0.18,0.42
2025-09-20T05:46:48.625Z,467,6.6,0.7,0.01,0.38,0.01,0.62,0
2025-09-20T05:46:53.627Z,492,6.8,2.5,0.01,0.41,0.01,0.58,0.01
2025-09-20T05:46:58.628Z,291,7.2,3.2,0.01,0.42,0.01,0.21,0.37
2025-09-20T05:47:03.629Z,248,8.1,1.5,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:47:08.631Z,408,7.2,3.7,0.01,0.42,0.01,0.21,0.37
2025-09-20T05:47:13.633Z,388,7.7,0.4,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:47:18.636Z,363,7,3.8,0.01,0.41,0.01,0.21,0.38
2025-09-20T05:47:23.637Z,424,8.1,0.3,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:47:28.639Z,218,8,6.6,0.01,0,0.01,0.02,0.98
2025-09-20T05:47:33.640Z,258,7.5,1.2,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:47:38.642Z,470,7,2.3,0.01,0.41,0.01,0.2,0.39
2025-09-20T05:47:43.645Z,304,7.6,2.1,0.01,0.39,0.01,0.21,0.4
2025-09-20T05:47:48.647Z,301,8.3,0.9,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:47:53.648Z,349,6.6,2.4,0.01,0.38,0.01,0.62,0
2025-09-20T05:47:58.651Z,256,7.7,19.9,0.01,0,0.01,0.06,0.94
2025-09-20T05:48:03.652Z,385,8.4,0.8,0.01,0.39,0.01,0.21,0.4
2025-09-20T05:48:08.654Z,466,7.6,2.5,0.01,0.39,0.01,0.2,0.41
2025-09-20T05:48:13.655Z,250,7.3,1,0.01,0.42,0.01,0.21,0.37
2025-09-20T05:48:18.657Z,489,6.9,3,0.01,0.43,0.01,0.53,0.04
2025-09-20T05:48:23.659Z,290,6.8,5,0.01,0.01,0.01,0.99,0
2025-09-20T05:48:28.661Z,334,8.3,3.3,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:48:33.663Z,372,8.3,1,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:48:38.665Z,237,7.4,1.4,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:48:43.667Z,464,8.1,3.6,0.01,0.4,0.01,0.2,0.4
2025-09-20T05:48:48.668Z,204,8.2,0.7,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:48:53.670Z,214,6.8,0.7,0.01,0.41,0.01,0.59,0
2025-09-20T05:48:58.672Z,412,7.7,0.7,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:49:03.673Z,216,7.6,0.6,0.01,0.39,0.01,0.21,0.4
2025-09-20T05:49:08.675Z,404,6.5,0.4,0.01,0.38,0.01,0.62,0
2025-09-20T05:49:13.677Z,528,7,3.7,0.01,0.46,0.01,0.13,0.41
2025-09-20T05:49:18.680Z,226,8.2,0.2,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:49:23.681Z,388,6,1,0.01,0.38,0.01,0.62,0
2025-09-20T05:49:28.683Z,395,7.8,1.3,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:49:33.686Z,705,8,16.3,0.01,0.89,0.01,0.06,0.05
2025-09-20T05:49:38.686Z,468,8,3.1,0.01,0.39,0.01,0.2,0.41
2025-09-20T05:49:43.689Z,232,7.4,1.5,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:49:48.690Z,244,8.2,2.5,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:49:53.692Z,473,6.5,3.6,0.01,0.38,0.01,0.62,0
2025-09-20T05:49:58.695Z,416,7.4,3.6,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:50:03.697Z,315,7.7,0.9,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:50:08.699Z,296,7.9,2.8,0.01,0.39,0.01,0.21,0.4
2025-09-20T05:50:13.701Z,496,6.9,1.5,0.01,0.43,0.01,0.52,0.05
2025-09-20T05:50:18.703Z,443,6.6,2.5,0.01,0.38,0.01,0.61,0.01
2025-09-20T05:50:23.705Z,255,7.5,1.3,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:50:28.707Z,1002,8.3,0.9,0.01,1,0.01,0,0
2025-09-20T05:50:33.709Z,434,6.3,2.3,0.01,0.38,0.01,0.61,0.01
2025-09-20T05:50:38.711Z,414,7.5,16,0.01,0,0.01,0,1
2025-09-20T05:50:43.712Z,350,6.6,3.5,0.01,0.38,0.01,0.62,0
2025-09-20T05:50:48.714Z,246,6.6,2.7,0.01,0.38,0.01,0.62,0
2025-09-20T05:50:53.716Z,1195,7,1.9,0.01,1,0.01,0,0
2025-09-20T05:50:58.717Z,361,8.4,0.7,0.01,0.39,0.01,0.21,0.4
2025-09-20T05:51:03.718Z,395,5.6,1,0.01,0.37,0.01,0.63,0
2025-09-20T05:51:08.720Z,205,5.2,3.8,0.01,0.38,0.01,0.61,0.01
2025-09-20T05:51:13.722Z,356,8.2,2.9,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:51:18.725Z,351,7.7,3.1,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:51:23.726Z,467,8.4,1.8,0.01,0.39,0.01,0.2,0.41
2025-09-20T05:51:28.728Z,462,7.3,0,0.01,0.42,0.01,0.2,0.38
2025-09-20T05:51:33.730Z,248,8.4,2.2,0.01,0.39,0.01,0.21,0.4
2025-09-20T05:51:38.732Z,494,7.3,0.2,0.01,0.42,0.01,0.18,0.4
2025-09-20T05:51:43.734Z,236,6.7,12.2,0.01,0,0.01,1,0
2025-09-20T05:51:48.737Z,318,8.1,16.5,0.01,0,0.01,0,1
2025-09-20T05:51:53.737Z,481,7.5,3.4,0.01,0.4,0.01,0.19,0.41
2025-09-20T05:51:58.741Z,264,7.5,1.7,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:52:03.741Z,201,7.5,2,0.01,0.4,0.01,0.21,0.39
2025-09-20T05:52:08.744Z,230,7.9,2.4,0.01,0.39,0.01,0.21,0.4
2025-09-20T05:52:13.745Z,456,7.6,1.7,0.01,0.39,0.01,0.2,0.41
2025-09-20T05:52:18.747Z,474,7.5,0.7,0.01,0.4,0.01,0.2,0.4
2025-09-20T05:52:23.749Z,328,6.9,2.2,0.01,0.43,0.01,0.57,0
2025-09-20T05:52:28.751Z,334,7,2.1,0.01,0.41,0.01,0.21,0.38
2025-09-20T05:52:33.753Z,419,7,1.4,0.01,0.41,0.01,0.21,0.38
2025-09-20T05:52:38.755Z,223,6.7,1.5,0.01,0.39,0.01,0.61,0
2025-09-20T05:52:43.757Z,239,6.5,1,0.01,0.38,0.01,0.62,0
2025-09-20T05:52:56.205Z,295,8.1,0.3,0.01,0.4,0.01,0.21,0.39
