timestamp,tds,ph,turbidity,cholera_prob,typhoid_prob,hepatitis_a_prob,dysentery_prob,diarrheal_prob
2025-09-22T03:44:20.297Z,0,2.18,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:44:25.320Z,0,2.34,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:44:30.346Z,0,2.13,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:44:35.371Z,0,2.15,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:44:40.395Z,0,2.07,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:44:45.421Z,0,3.35,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:44:50.445Z,0,2.45,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:44:55.469Z,0,2.45,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:45:00.494Z,0,2.42,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:45:05.519Z,0,2.4,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:45:10.543Z,0,2.34,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:45:15.568Z,0,2.72,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:45:20.593Z,0,3.59,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:45:25.617Z,0,4.79,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:45:30.643Z,0,5.28,0,0.01,0.38,0.01,0.59,0.03
2025-09-22T03:45:35.667Z,0,5.6,0,0.01,0.37,0.01,0.6,0.03
2025-09-22T03:45:40.692Z,0,5.9,0,0.01,0.38,0.01,0.59,0.03
2025-09-22T03:45:45.716Z,0,5.98,0,0.01,0.39,0.01,0.58,0.03
2025-09-22T03:45:50.741Z,0,5.9,0,0.01,0.38,0.01,0.59,0.03
2025-09-22T03:45:55.764Z,0,5.82,0,0.01,0.37,0.01,0.6,0.03
2025-09-22T03:46:00.791Z,0,5.66,0,0.01,0.37,0.01,0.6,0.03
2025-09-22T03:46:05.816Z,0,5.93,0,0.01,0.38,0.01,0.59,0.03
2025-09-22T03:46:10.840Z,0,5.95,0,0.01,0.38,0.01,0.59,0.03
2025-09-22T03:46:15.866Z,0,6.01,0,0.01,0.39,0.01,0.58,0.03
2025-09-22T03:46:20.889Z,0,5.52,0,0.01,0.37,0.01,0.6,0.03
2025-09-22T03:46:25.914Z,0,5.68,0,0.01,0.37,0.01,0.6,0.03
2025-09-22T03:46:30.938Z,0,5.85,0,0.01,0.38,0.01,0.59,0.03
2025-09-22T03:46:35.964Z,0,5.82,0,0.01,0.37,0.01,0.6,0.03
2025-09-22T03:46:40.988Z,0,2.94,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:46:46.013Z,0,2.53,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:46:51.038Z,0,2.21,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:46:56.064Z,0,20.89,0,0.01,0.44,0.01,0.18,0.38
2025-09-22T03:47:01.088Z,0,-0.81,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:06.111Z,0,0.77,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:11.137Z,0,1.47,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:16.161Z,0,1.47,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:21.186Z,0,2.02,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:26.211Z,0,3.7,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:31.235Z,0,1.66,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:36.260Z,0,2.04,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:41.283Z,0,1.91,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:46.307Z,0,1.77,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:51.331Z,0,2.29,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:47:56.356Z,0,2.15,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:01.382Z,0,2.07,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:06.408Z,0,2.32,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:11.433Z,0,1.94,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:16.457Z,0,2.26,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:21.482Z,0,2.32,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:26.506Z,0,2.13,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:31.532Z,0,2.13,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:36.556Z,0,2.45,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:41.582Z,0,2.21,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:46.607Z,0,2.21,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:51.630Z,0,2.23,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:48:56.657Z,0,2.15,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:01.680Z,0,2.15,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:06.705Z,0,2.07,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:11.729Z,0,1.77,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:16.754Z,0,2.34,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:21.780Z,0,1.77,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:26.803Z,0,1.77,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:31.828Z,0,1.99,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:36.852Z,0,1.56,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:41.877Z,0,1.94,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:46.901Z,0,1.99,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:51.927Z,0,1.91,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:49:56.952Z,0,1.94,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:50:01.975Z,0,2.21,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:50:07.001Z,0,1.91,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:50:12.025Z,0,1.91,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:50:17.050Z,0,2.13,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:50:22.075Z,0,1.75,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:50:27.103Z,1223.49,1.94,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:50:32.128Z,1223.49,1.96,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:50:37.153Z,1223.49,1.64,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:50:42.177Z,1223.49,2.23,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:50:47.201Z,325.31,1.96,0,0.01,0.34,0.01,0.66,0
2025-09-22T03:50:52.227Z,1223.49,1.8,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:50:57.253Z,1223.49,2.32,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:51:02.278Z,1223.49,1.8,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:51:07.303Z,1223.49,1.56,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:51:12.327Z,1223.49,2.34,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:51:17.353Z,1223.49,1.83,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:51:22.378Z,1223.49,1.85,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:51:27.403Z,1127.16,2.04,0,0.01,0.93,0.01,0.07,0
2025-09-22T03:51:32.426Z,454.52,1.96,0,0.01,0.34,0.01,0.66,0
2025-09-22T03:51:37.450Z,90.67,1.88,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:51:42.475Z,86.94,2.02,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:51:47.500Z,83.19,1.8,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:51:52.524Z,81.31,1.58,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:51:57.547Z,79.42,2.26,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:02.572Z,79.42,2.23,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:07.599Z,77.53,1.91,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:12.622Z,96.25,2.21,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:17.649Z,96.25,2.21,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:22.673Z,94.39,1.88,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:27.699Z,94.39,2.15,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:32.723Z,94.39,1.94,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:37.748Z,94.39,1.83,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:42.772Z,96.25,1.99,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:47.797Z,94.39,1.96,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:52.823Z,94.39,1.8,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:52:57.848Z,94.39,2.21,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:02.872Z,94.39,1.96,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:07.897Z,94.39,1.83,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:12.923Z,94.39,2.21,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:17.947Z,94.39,1.85,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:22.971Z,92.54,1.85,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:27.997Z,92.54,2.07,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:33.020Z,92.54,1.91,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:38.046Z,92.54,1.77,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:43.071Z,92.54,2.21,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:48.095Z,92.54,1.91,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:53.120Z,92.54,1.75,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:53:58.145Z,92.54,2.29,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:03.170Z,92.54,1.96,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:08.194Z,92.54,1.88,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:13.220Z,92.54,2.13,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:18.246Z,90.67,1.91,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:23.269Z,90.67,1.94,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:28.294Z,90.67,1.96,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:33.319Z,90.67,1.69,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:38.344Z,90.67,1.85,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:43.368Z,90.67,1.99,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:48.394Z,90.67,1.72,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:53.418Z,88.81,1.88,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:54:58.443Z,88.81,1.94,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:55:03.468Z,86.94,1.64,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:55:08.493Z,86.94,2.04,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:55:13.517Z,86.94,2.02,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:55:18.543Z,85.07,1.72,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:55:23.568Z,85.07,2.1,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:55:28.592Z,85.07,2.13,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:55:33.616Z,85.07,3.54,60.15,0.01,0.01,0.01,0.96,0.03
2025-09-22T03:55:38.640Z,561.48,6.88,0,0.01,0.48,0.01,0.46,0.06
2025-09-22T03:55:43.666Z,570.97,6.14,0,0.01,0.49,0.01,0.46,0.05
2025-09-22T03:55:48.689Z,575.76,5.03,0,0.01,0.45,0.01,0.5,0.05
2025-09-22T03:55:53.717Z,578.17,5.09,0,0.01,0.51,0.01,0.44,0.05
2025-09-22T03:55:58.743Z,578.17,5,0,0.01,0.47,0.01,0.48,0.05
2025-09-22T03:56:03.767Z,578.17,6.12,0,0.01,0.53,0.01,0.42,0.05
2025-09-22T03:56:08.792Z,515.85,6.77,0,0.01,0.47,0.01,0.47,0.06
2025-09-22T03:56:13.815Z,16.57,4.49,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:56:18.841Z,14.52,3.27,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:56:23.867Z,14.52,-0.26,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:56:28.891Z,14.52,3.24,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:56:33.916Z,580.59,6.9,0,0.01,0.54,0.01,0.4,0.06
2025-09-22T03:56:38.941Z,578.17,6.58,0,0.01,0.53,0.01,0.41,0.06
2025-09-22T03:56:43.966Z,568.58,6.06,0,0.01,0.49,0.01,0.46,0.05
2025-09-22T03:56:48.991Z,540.58,5.85,0,0.01,0.46,0.01,0.49,0.05
2025-09-22T03:56:54.015Z,605.22,5.79,0,0.01,0.85,0.01,0.15,0
2025-09-22T03:56:59.041Z,605.22,5.76,0,0.01,0.85,0.01,0.15,0
2025-09-22T03:57:04.064Z,12.46,3.13,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:57:09.088Z,0,3.16,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:57:14.116Z,1242.67,3.13,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:57:19.140Z,811.1,3.16,0,0.01,0.91,0.01,0.09,0
2025-09-22T03:57:24.166Z,1096.64,3.21,0,0.01,0.93,0.01,0.07,0
2025-09-22T03:57:29.195Z,1233.05,3.24,2355.99,0.01,0.14,0.01,0.86,0
2025-09-22T03:57:34.219Z,1233.05,3.24,2623.75,0.01,0.14,0.01,0.86,0
2025-09-22T03:57:39.244Z,1233.05,3.08,2751.3,0.01,0.14,0.01,0.86,0
2025-09-22T03:57:44.266Z,1242.67,3.18,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:57:49.292Z,1237.85,3.05,0,0.01,0.82,0.01,0.18,0
2025-09-22T03:57:54.320Z,1223.49,3.18,2111.46,0.01,0.14,0.01,0.86,0
2025-09-22T03:57:59.344Z,171.23,3.05,2885.71,0.01,0.01,0.01,0.96,0.03
2025-09-22T03:58:04.365Z,110.94,2.97,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:58:09.390Z,107.29,2.94,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:58:14.415Z,103.63,2.94,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:58:19.440Z,103.63,2.83,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T03:58:24.463Z,99.94,2.86,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T04:02:36.123Z,98.1,3.1,0,0.01,0.34,0.01,0.63,0.03
2025-09-22T04:02:41.148Z,99.94,3.16,0,0.01,0.4,0.01,0.6,0
2025-09-22T04:02:46.174Z,99.94,3.21,0,0.01,0.4,0.01,0.6,0
2025-09-22T04:02:51.198Z,99.94,3.27,0,0.01,0.37,0.01,0.63,0
2025-09-22T04:02:56.221Z,98.1,3.24,0,0.01,0.37,0.01,0.63,0
2025-09-22T04:03:01.245Z,98.1,3.29,0,0.01,0.37,0.01,0.63,0
2025-09-22T04:03:06.274Z,101.79,3.16,0,0.01,0.4,0.01,0.6,0
2025-09-22T04:03:11.298Z,103.63,6.5,0,0.01,0.35,0.01,0.65,0
2025-09-22T04:03:16.324Z,121.82,2.97,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:03:21.348Z,123.62,3.43,0,0.01,0.37,0.01,0.63,0
2025-09-22T04:03:26.373Z,125.42,2.29,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:03:31.397Z,109.12,1.31,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:03:36.422Z,112.77,2.26,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:03:41.448Z,110.94,-0.89,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:03:46.472Z,110.94,2.67,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:39:15.263Z,0,2.29,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:39:20.288Z,0,1.85,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:39:25.312Z,0,1.94,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:39:30.336Z,0,1.96,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:39:35.364Z,0,1.99,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:39:40.386Z,0,1.91,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:39:45.411Z,0,1.96,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:39:50.435Z,0,1.96,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:39:55.460Z,0,1.91,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:00.485Z,0,1.94,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:05.509Z,0,1.96,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:10.534Z,0,1.96,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:15.561Z,0,2.02,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:20.585Z,0,1.99,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:25.610Z,0,1.99,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:30.636Z,0,1.99,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:35.658Z,0,1.96,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:40.684Z,0,1.99,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:45.709Z,0,2.02,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:50.733Z,0,2.04,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:40:55.759Z,0,1.94,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:41:00.783Z,0,1.91,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:41:05.808Z,0,1.94,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:41:10.834Z,0,1.94,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:41:15.857Z,0,1.96,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:41:20.882Z,0,1.96,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:41:25.908Z,0,2.02,0,0.01,0.42,0.01,0.58,0
2025-09-22T04:41:30.932Z,0,3.13,0,0.01,0.41,0.01,0.59,0
2025-09-22T04:41:35.961Z,1267.03,3.05,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:41:40.986Z,1267.03,3.02,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:41:46.010Z,1267.03,3.02,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:41:51.035Z,1267.03,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:41:56.060Z,1267.03,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:01.086Z,1267.03,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:06.111Z,1267.03,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:11.137Z,1267.03,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:16.160Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:21.185Z,1267.03,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:26.211Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:31.235Z,1267.03,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:36.261Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:41.285Z,1267.03,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:46.310Z,1267.03,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:51.336Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:42:56.360Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:01.385Z,1262.13,3.02,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:06.409Z,1257.24,3.02,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:11.433Z,1257.24,3.02,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:16.462Z,1257.24,2.99,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:21.487Z,1257.24,3.02,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:26.512Z,1271.96,2.91,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:31.537Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:36.563Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:41.587Z,1271.96,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:46.611Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:51.636Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:43:56.662Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:01.687Z,1271.96,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:06.712Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:11.737Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:16.763Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:21.788Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:26.813Z,1271.96,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:31.837Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:36.862Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:41.888Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:46.913Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:51.937Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:44:56.963Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:45:01.988Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:45:07.013Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:45:12.038Z,1267.03,2.97,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:45:17.063Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:45:22.086Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:45:27.111Z,1267.03,2.94,0,0.01,0.99,0.01,0.01,0
2025-09-22T04:45:32.136Z,1267.03,2.97,0,0.01,1,0.01,0,0
2025-09-22T04:45:37.162Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:45:42.186Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:45:47.212Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:45:52.237Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:45:57.262Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:46:02.286Z,1267.03,2.97,0,0.01,1,0.01,0,0
2025-09-22T04:46:07.310Z,1267.03,2.97,0,0.01,1,0.01,0,0
2025-09-22T04:46:12.335Z,1267.03,2.91,0,0.01,1,0.01,0,0
2025-09-22T04:46:17.362Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:46:22.386Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:46:27.413Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:46:32.438Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:46:37.462Z,1267.03,2.91,0,0.01,1,0.01,0,0
2025-09-22T04:46:42.488Z,1267.03,2.97,0,0.01,1,0.01,0,0
2025-09-22T04:46:47.513Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:46:52.538Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:46:57.563Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:47:02.587Z,1267.03,2.97,0,0.01,1,0.01,0,0
2025-09-22T04:47:07.612Z,1267.03,2.97,0,0.01,1,0.01,0,0
2025-09-22T04:47:12.637Z,1267.03,2.91,0,0.01,1,0.01,0,0
2025-09-22T04:47:17.663Z,1267.03,2.94,0,0.01,1,0.01,0,0
2025-09-22T04:47:22.688Z,1267.03,2.91,0,0.01,1,0.01,0,0
2025-09-22T04:47:27.713Z,1267.03,2.94,0,0.01,1,0.01,0,0
